id,title,year,runtime,genre,imdb_rating,metascore,num_votes,gross
tt2119532,Hacksaw Ridge - Die Entscheidung,2016,139 min,"Biography, Drama, History",8.1,71,535476,$67.21M
tt1298650,Pirates of the Caribbean - Fremde Gezeiten,2011,137 min,"Action, Adventure, Fantasy",6.6,45,534454,$241.06M
tt1318514,Planet der Affen: Prevolution,2011,105 min,"Action, Drama, Sci-Fi",7.6,68,534252,$176.76M
tt1483013,Oblivion,2013,124 min,"Action, Adventure, Sci-Fi",7,54,532131,$89.02M
tt0467406,Juno,2007,96 min,"Comedy, Drama",7.5,81,527845,$143.50M
tt1570728,"Crazy, Stupid, Love",2011,118 min,"Comedy, Drama, Romance",7.4,68,527090,$84.35M
tt0112641,Casino,1995,178 min,"Crime, Drama",8.2,73,526207,$42.44M
tt0945513,Source Code,2011,93 min,"Action, Drama, Mystery",7.5,74,526125,$54.71M
tt1745960,Top Gun: Maverick,2022,130 min,"Action, Drama",8.3,78,524329,NA
tt1022603,(500) Days of Summer,2009,95 min,"Comedy, Drama, Romance",7.7,76,523058,$32.39M
tt0376994,X-Men: Der letzte Widerstand,2006,104 min,"Action, Adventure, Sci-Fi",6.6,58,522017,$234.36M
tt0454921,Das Streben nach Glück,2006,117 min,"Biography, Drama",8,64,520429,$163.57M
tt0095953,Rain Man,1988,133 min,Drama,8,65,519982,$178.80M
tt1659337,Vielleicht lieber morgen,2012,103 min,Drama,7.9,67,519093,$17.74M
tt0242653,The Matrix Revolutions,2003,129 min,"Action, Sci-Fi",6.7,47,518786,$139.31M
tt2380307,Coco: Lebendiger als das Leben,2017,105 min,"Animation, Adventure, Comedy",8.4,81,517954,$209.73M
tt6723592,Tenet,2020,150 min,"Action, Sci-Fi, Thriller",7.3,69,516492,$58.46M
tt1457767,Conjuring - Die Heimsuchung,2013,112 min,"Horror, Mystery, Thriller",7.5,68,516369,$137.40M
tt5027774,"Three Billboards Outside Ebbing, Missouri",2017,115 min,"Comedy, Crime, Drama",8.1,88,515524,$54.51M
tt0425112,Hot Fuzz - Zwei abgewichste Profis,2007,121 min,"Action, Comedy, Mystery",7.8,81,511112,$23.64M
tt0458525,X-Men Origins: Wolverine,2009,107 min,"Action, Sci-Fi",6.5,40,510439,$179.88M
tt4972582,Split,2016,117 min,"Horror, Thriller",7.3,62,507787,$138.29M
tt1663662,Pacific Rim,2013,131 min,"Action, Adventure, Sci-Fi",6.9,65,507695,$101.80M
tt1411697,Hangover 2,2011,102 min,Comedy,6.5,44,506758,$254.46M
tt2948356,Zoomania,2016,108 min,"Animation, Adventure, Comedy",8,78,506351,$341.27M
tt0206634,Children of Men,2006,109 min,"Action, Drama, Sci-Fi",7.9,84,505633,$35.55M
tt1872181,The Amazing Spider-Man 2: Rise of Electro,2014,142 min,"Action, Adventure, Sci-Fi",6.6,53,504733,$202.85M
tt0356910,Mr. & Mrs. Smith,2005,120 min,"Action, Comedy, Crime",6.5,55,504026,$186.34M
tt2872732,Lucy,2014,89 min,"Action, Sci-Fi, Thriller",6.4,61,503888,$126.66M
tt6966692,Green Book,2018,130 min,"Biography, Comedy, Drama",8.2,69,502083,$85.08M
tt6320628,Spider-Man: Far from Home,2019,129 min,"Action, Adventure, Comedy",7.4,69,501883,$390.53M
tt2713180,Herz aus Stahl,2014,134 min,"Action, Drama, War",7.5,64,500668,$85.82M
tt0314331,Tatsächlich... Liebe,2003,135 min,"Comedy, Drama, Romance",7.6,55,500314,$59.70M
tt0097165,Der Club der toten Dichter,1989,128 min,"Comedy, Drama",8.1,79,498883,$95.86M
tt0800080,Der unglaubliche Hulk,2008,112 min,"Action, Adventure, Sci-Fi",6.6,61,498239,$134.52M
tt0099487,Edward mit den Scherenhänden,1990,105 min,"Drama, Fantasy, Romance",7.9,74,497488,$56.36M
tt1229238,Mission: Impossible - Phantom Protokoll,2011,132 min,"Action, Adventure, Thriller",7.4,73,495868,$209.40M
tt0047396,Das Fenster zum Hof,1954,112 min,"Mystery, Thriller",8.5,100,495673,$36.76M
tt0289879,Butterfly Effect,2004,113 min,"Drama, Sci-Fi, Thriller",7.6,30,495541,$57.94M
tt0087469,Indiana Jones und der Tempel des Todes,1984,118 min,"Action, Adventure",7.5,57,495072,$179.87M
tt2179136,American Sniper,2014,133 min,"Action, Biography, Drama",7.3,72,494912,$350.13M
tt0057012,"Dr. Seltsam oder: Wie ich lernte, die Bombe zu lieben",1964,95 min,"Comedy, War",8.4,97,494748,$0.28M
tt0790636,Dallas Buyers Club,2013,117 min,"Biography, Drama",7.9,77,494166,$27.30M
tt1270797,Venom,2018,112 min,"Action, Adventure, Sci-Fi",6.6,35,493441,$213.52M
tt0367594,Charlie und die Schokoladenfabrik,2005,115 min,"Adventure, Comedy, Family",6.7,72,489647,$206.46M
tt0268380,Ice Age,2002,81 min,"Animation, Adventure, Comedy",7.5,61,489612,$176.39M
tt0448157,Hancock,2008,92 min,"Action, Drama, Fantasy",6.4,49,488897,$227.95M
tt0449059,Little Miss Sunshine,2006,101 min,"Comedy, Drama",7.8,80,488127,$59.89M
tt1408101,Star Trek Into Darkness,2013,132 min,"Action, Adventure, Sci-Fi",7.7,72,486473,$228.78M
tt1979320,Rush: Alles für den Sieg,2013,123 min,"Action, Biography, Drama",8.1,74,484796,$26.95M
tt1800241,American Hustle,2013,138 min,"Crime, Drama",7.2,90,483914,$150.12M
tt3183660,Phantastische Tierwesen und wo sie zu finden sind,2016,132 min,"Adventure, Family, Fantasy",7.2,66,481810,$234.04M
tt1477834,Aquaman,2018,143 min,"Action, Adventure, Fantasy",6.8,55,481337,$335.06M
tt0119116,Das fünfte Element,1997,126 min,"Action, Adventure, Sci-Fi",7.6,52,479664,$63.54M
tt0441773,Kung Fu Panda,2008,92 min,"Animation, Action, Adventure",7.6,74,478800,$215.43M
tt1291584,Warrior,2011,140 min,"Action, Drama, Sport",8.2,71,476820,$13.66M
tt1790864,Maze Runner - Die Auserwählten im Labyrinth,2014,113 min,"Action, Mystery, Sci-Fi",6.8,57,475317,$102.43M
tt1895587,Spotlight,2015,129 min,"Biography, Crime, Drama",8.1,93,475077,$45.06M
tt0298148,Shrek 2 - Der tollkühne Held kehrt zurück,2004,93 min,"Animation, Adventure, Comedy",7.3,75,472301,$436.47M
tt1430132,Wolverine: Weg des Kriegers,2013,126 min,"Action, Sci-Fi",6.7,61,472191,$132.56M
tt1568346,Verblendung,2011,158 min,"Crime, Drama, Mystery",7.8,71,469010,$102.52M
tt0372183,Die Bourne Verschwörung,2004,108 min,"Action, Mystery, Thriller",7.7,73,468415,$176.24M
tt2245084,Baymax - Riesiges Robowabohu,2014,102 min,"Animation, Action, Adventure",7.8,74,468192,$222.53M
tt1099212,Twilight - Biss zum Morgengrauen,2008,122 min,"Drama, Fantasy, Romance",5.3,56,467157,$191.47M
tt1535109,Captain Phillips,2013,134 min,"Action, Biography, Crime",7.8,82,466910,$107.10M
tt0038650,Ist das Leben nicht schön?,1946,130 min,"Drama, Family, Fantasy",8.6,89,466426,NA
tt0362227,Terminal,2004,128 min,"Comedy, Drama, Romance",7.4,55,466052,$77.87M
tt1840309,Die Bestimmung - Divergent,2014,139 min,"Action, Adventure, Mystery",6.6,48,466012,$150.95M
tt1454029,The Help,2011,146 min,Drama,8.1,62,464275,$169.71M
tt1951265,Die Tribute von Panem - Mockingjay: Teil 1,2014,123 min,"Action, Adventure, Sci-Fi",6.6,64,462345,$337.14M
tt0327056,Mystic River,2003,138 min,"Crime, Drama, Mystery",7.9,84,462015,$90.14M
tt0092099,Top Gun,1986,109 min,"Action, Drama",6.9,50,460955,$179.80M
tt0335266,Lost in Translation: Zwischen den Welten,2003,102 min,"Comedy, Drama",7.7,91,460855,$44.59M
tt0398286,Rapunzel - Neu verföhnt,2010,100 min,"Animation, Adventure, Comedy",7.7,71,460749,$200.82M
tt1515091,Sherlock Holmes - Spiel im Schatten,2011,129 min,"Action, Adventure, Mystery",7.4,48,460570,$186.85M
tt0367882,Indiana Jones und das Königreich des Kristallschädels,2008,122 min,"Action, Adventure",6.2,65,459924,$317.10M
tt0101414,Die Schöne und das Biest,1991,84 min,"Animation, Family, Fantasy",8,95,459271,$218.97M
tt2527338,Star Wars - Episode IX: Der Aufstieg Skywalkers,2019,141 min,"Action, Adventure, Fantasy",6.5,53,457911,$515.20M
tt2980516,Die Entdeckung der Unendlichkeit,2014,123 min,"Biography, Drama, Romance",7.7,71,457600,$35.89M
tt0974015,Justice League,2017,120 min,"Action, Adventure, Fantasy",6.1,45,457549,$229.02M
tt1723121,Wir sind die Millers,2013,110 min,"Comedy, Crime",7,44,456679,$150.39M
tt0887912,Tödliches Kommando - The Hurt Locker,2008,131 min,"Drama, Thriller, War",7.5,95,456431,$17.02M
tt0319262,The Day After Tomorrow,2004,124 min,"Action, Adventure, Sci-Fi",6.4,47,454863,$186.74M
tt0407304,Krieg der Welten,2005,116 min,"Action, Adventure, Sci-Fi",6.5,73,454463,$234.28M
tt1499658,Kill the Boss,2011,98 min,"Comedy, Crime",6.9,57,453728,$117.54M
tt0830515,James Bond 007: Ein Quantum Trost,2008,106 min,"Action, Adventure, Mystery",6.6,58,453667,$168.37M
tt0099088,Zurück in die Zukunft III,1990,118 min,"Adventure, Comedy, Sci-Fi",7.4,55,453479,$87.73M
tt1535108,Elysium,2013,109 min,"Action, Drama, Sci-Fi",6.6,61,453055,$93.05M
tt0217505,Gangs of New York,2002,167 min,"Crime, Drama",7.5,72,448276,$77.81M
tt2103281,Planet der Affen: Revolution,2014,130 min,"Action, Adventure, Drama",7.6,79,446625,$208.55M
tt0325710,Last Samurai,2003,154 min,"Action, Drama",7.8,55,446601,$111.11M
tt2379713,James Bond 007: Spectre,2015,148 min,"Action, Adventure, Thriller",6.8,60,445992,$200.07M
tt0033467,Citizen Kane,1941,119 min,"Drama, Mystery",8.3,100,445560,$1.59M
tt0319061,"Big Fish - Der Zauber, der ein Leben zur Legende macht",2003,125 min,"Adventure, Drama, Fantasy",8,58,444775,$66.26M
tt0405422,"Jungfrau (40), männlich, sucht...",2005,116 min,"Comedy, Romance",7.1,73,444210,$109.45M
tt1677720,Ready Player One,2018,140 min,"Action, Adventure, Sci-Fi",7.4,64,443675,$137.69M
tt0139654,Training Day,2001,122 min,"Action, Crime, Drama",7.7,69,443006,$76.63M
tt4425200,John Wick: Kapitel 2,2017,122 min,"Action, Crime, Thriller",7.4,75,440915,$92.03M
tt3385516,X-Men: Apocalypse,2016,144 min,"Action, Adventure, Sci-Fi",6.9,52,440432,$155.44M
tt0375679,L.A. Crash,2004,112 min,"Crime, Drama, Thriller",7.8,66,439370,$54.58M
tt0382625,The Da Vinci Code - Sakrileg,2006,149 min,"Mystery, Thriller",6.6,46,438601,$217.54M
tt1596363,The Big Short,2015,130 min,"Biography, Comedy, Drama",7.8,81,438556,$70.26M
tt3397884,Sicario,2015,121 min,"Action, Crime, Drama",7.6,82,437714,$46.89M
tt0780536,Brügge sehen... und sterben?,2008,107 min,"Comedy, Crime, Drama",7.9,67,436837,$7.76M
tt0120616,Die Mumie,1999,124 min,"Action, Adventure, Fantasy",7.1,48,436560,$155.25M
tt0446029,Scott Pilgrim gegen den Rest der Welt,2010,112 min,"Action, Comedy, Fantasy",7.5,69,433297,$31.49M
tt0117060,Mission: Impossible,1996,110 min,"Action, Adventure, Thriller",7.1,59,432679,$180.98M
tt0093779,Die Braut des Prinzen,1987,98 min,"Adventure, Family, Fantasy",8,77,431500,$30.86M
tt0765429,American Gangster,2007,157 min,"Biography, Crime, Drama",7.8,76,431417,$130.16M
tt0120591,Armageddon - Das jüngste Gericht,1998,151 min,"Action, Adventure, Sci-Fi",6.7,42,431362,$201.57M
tt0084787,Das Ding aus einer anderen Welt,1982,109 min,"Horror, Mystery, Sci-Fi",8.2,57,430878,$13.78M
tt1210166,Die Kunst zu gewinnen - Moneyball,2011,133 min,"Biography, Drama, Sport",7.6,87,430519,$75.61M
tt0317219,Cars,2006,117 min,"Animation, Adventure, Comedy",7.2,73,429664,$244.08M
tt1605783,Midnight in Paris,2011,94 min,"Comedy, Fantasy, Romance",7.7,81,429543,$56.82M
tt1772341,Ralph reichts,2012,101 min,"Animation, Adventure, Comedy",7.7,72,429195,$189.42M
tt0093773,Predator,1987,107 min,"Action, Adventure, Horror",7.8,47,428806,$59.74M
tt0360717,King Kong,2005,187 min,"Action, Adventure, Drama",7.2,81,428723,$218.08M
tt0387564,Saw - Wessen Blut wird fließen?,2004,103 min,"Horror, Mystery, Thriller",7.6,46,428270,$56.00M
tt0458352,Der Teufel trägt Prada,2006,109 min,"Comedy, Drama",6.9,62,427489,$124.74M
tt0103639,Aladdin,1992,90 min,"Animation, Adventure, Comedy",8,86,427237,$217.35M
tt5580390,Shape of Water: Das Flüstern des Wassers,2017,123 min,"Drama, Fantasy, Romance",7.3,87,425744,$63.86M
tt3170832,Raum,2015,118 min,"Drama, Thriller",8.1,86,425568,$14.68M
tt1259521,The Cabin in the Woods,2011,95 min,"Horror, Mystery, Thriller",7,72,425041,$42.07M
tt9419884,Doctor Strange in the Multiverse of Madness,2022,126 min,"Action, Adventure, Fantasy",6.9,60,424867,NA
tt0119567,Vergessene Welt: Jurassic Park,1997,129 min,"Action, Adventure, Sci-Fi",6.5,59,423263,$229.09M
tt0217869,Unbreakable - Unzerbrechlich,2000,106 min,"Drama, Mystery, Sci-Fi",7.3,62,422839,$95.01M
tt0942385,Tropic Thunder,2008,107 min,"Action, Comedy, War",7.1,71,422700,$110.52M
tt0087332,Ghostbusters - Die Geisterjäger,1984,105 min,"Action, Comedy, Fantasy",7.8,71,420873,$238.63M
tt1014759,Alice im Wunderland,2010,108 min,"Adventure, Family, Fantasy",6.4,53,420595,$334.19M
tt0289043,28 Tage später,2002,113 min,"Drama, Horror, Sci-Fi",7.5,73,419880,$45.06M
tt0831387,Godzilla,2014,123 min,"Action, Adventure, Sci-Fi",6.4,62,418392,$200.68M
tt0091763,Platoon,1986,120 min,"Drama, War",8.1,92,418319,$138.53M
tt1245492,Das ist das Ende,2013,107 min,"Comedy, Fantasy",6.6,67,417723,$101.47M
tt1217209,Merida - Legende der Highlands,2012,93 min,"Animation, Adventure, Comedy",7.1,69,417682,$237.28M
tt1637688,In Time - Deine Zeit läuft ab,2011,109 min,"Action, Sci-Fi, Thriller",6.7,53,417352,$37.52M
tt0443453,Borat: Kulturelle Lernung von Amerika um Benefiz für glorreiche Nation von Kasachstan zu machen,2006,84 min,Comedy,7.3,89,416362,$128.51M
tt0105695,Erbarmungslos,1992,130 min,"Drama, Western",8.2,85,415580,$101.16M
tt0083866,E.T. - Der Außerirdische,1982,115 min,"Adventure, Family, Sci-Fi",7.9,91,415437,$435.11M
tt0070047,Der Exorzist,1973,122 min,Horror,8.1,81,413897,$232.91M
tt1399103,Transformers 3: Die dunkle Seite des Mondes,2011,154 min,"Action, Adventure, Sci-Fi",6.2,42,413727,$352.39M
tt1355644,Passengers,2016,116 min,"Drama, Romance, Sci-Fi",7,41,413274,$100.01M
tt0163651,American Pie - Wie ein heißer Apfelkuchen,1999,95 min,Comedy,7,58,412706,$102.56M
tt1055369,Transformers: Die Rache,2009,149 min,"Action, Adventure, Sci-Fi",5.9,35,411282,$402.11M
tt0351283,Madagascar,2005,86 min,"Animation, Adventure, Comedy",6.9,57,410800,$193.60M
tt0369339,Collateral,2004,120 min,"Action, Crime, Drama",7.5,71,410646,$101.01M
tt0315327,Bruce Allmächtig,2003,101 min,"Comedy, Fantasy",6.8,46,410372,$242.83M
tt0337978,Stirb langsam 4.0,2007,128 min,"Action, Thriller",7.1,69,409925,$134.53M
tt5095030,Ant-Man and the Wasp,2018,118 min,"Action, Adventure, Comedy",7,70,409894,$216.65M
tt0092005,Stand by Me: Das Geheimnis eines Sommers,1986,89 min,"Adventure, Drama",8.1,75,409404,$52.29M
tt2382320,James Bond 007: Keine Zeit zu sterben,2021,163 min,"Action, Adventure, Thriller",7.3,68,409100,$160.87M
tt0052357,Aus dem Reich der Toten,1958,128 min,"Mystery, Romance, Thriller",8.3,100,405920,$3.20M
tt0088847,Der Frühstücksclub,1985,97 min,"Comedy, Drama",7.8,66,405617,$45.88M
tt1690953,Ich - Einfach unverbesserlich 2,2013,98 min,"Animation, Adventure, Comedy",7.3,62,405400,$368.06M
tt0363771,Die Chroniken von Narnia - Der König von Narnia,2005,143 min,"Adventure, Family, Fantasy",6.9,75,405074,$291.71M
tt0032138,Der Zauberer von Oz,1939,102 min,"Adventure, Family, Fantasy",8.1,92,404948,$2.08M
tt0086879,Amadeus,1984,160 min,"Biography, Drama, Music",8.4,88,404692,$51.97M
tt1187043,3 Idiots,2009,170 min,"Comedy, Drama",8.4,67,404549,$6.53M
tt1060277,Cloverfield,2008,85 min,"Action, Adventure, Horror",7,64,404183,$80.05M
tt0181852,Terminator 3: Rebellion der Maschinen,2003,109 min,"Action, Sci-Fi",6.3,66,404059,$150.37M
tt0079470,Das Leben des Brian,1979,94 min,Comedy,8,77,403979,$20.05M
tt12361974,Zack Snyder's Justice League,2021,242 min,"Action, Adventure, Fantasy",8,54,403523,NA
tt1950186,Le Mans 66 - Gegen jede Chance,2019,152 min,"Action, Biography, Drama",8.1,81,403337,$117.62M
tt0119174,The Game - Das Geschenk seines Lebens,1997,129 min,"Drama, Mystery, Thriller",7.7,63,402917,$48.32M
tt0099674,Der Pate 3,1990,162 min,"Crime, Drama",7.6,60,402336,$66.67M
tt0265086,Black Hawk Down,2001,142 min,"Action, Drama, History",7.7,74,401614,$108.64M
tt0347149,Das wandelnde Schloss,2004,119 min,"Animation, Adventure, Family",8.2,80,401491,$4.71M
tt0119698,Prinzessin Mononoke,1997,134 min,"Animation, Action, Adventure",8.4,76,399328,$2.38M
tt2584384,Jojo Rabbit,2019,108 min,"Comedy, Drama, War",7.9,58,398952,$33.37M
tt1905041,Fast & Furious 6,2013,130 min,"Action, Crime, Thriller",7,61,398643,$238.68M
tt0840361,The Town - Stadt ohne Gnade,2010,125 min,"Crime, Drama, Thriller",7.5,74,396311,$92.19M
tt1282140,Einfach zu haben,2010,92 min,"Comedy, Drama, Romance",7,72,396198,$58.40M
tt0349903,Ocean's Twelve,2004,125 min,"Crime, Thriller",6.5,58,395922,$125.54M
tt0361862,Der Maschinist,2004,101 min,"Drama, Thriller",7.7,61,395817,$1.08M
tt1302006,The Irishman,2019,209 min,"Biography, Crime, Drama",7.8,94,395084,$7.00M
tt2820852,Fast & Furious 7,2015,137 min,"Action, Crime, Thriller",7.1,67,394486,$353.01M
tt0493464,Wanted,2008,110 min,"Action, Crime, Thriller",6.7,64,393907,$134.51M
tt0110475,Die Maske,1994,101 min,"Action, Comedy, Crime",6.9,56,392873,$119.94M
tt0112864,Stirb langsam - Jetzt erst recht,1995,128 min,"Action, Adventure, Thriller",7.6,58,392619,$100.01M
tt0405094,Das Leben der Anderen,2006,137 min,"Drama, Mystery, Thriller",8.4,89,392475,$11.29M
tt0377092,Girls Club - Vorsicht bissig!,2004,97 min,Comedy,7.1,66,391896,$86.06M
tt0109686,Dumm und Dümmer,1994,107 min,Comedy,7.3,41,391094,$127.18M
tt0232500,The Fast and the Furious,2001,106 min,"Action, Crime, Thriller",6.8,58,391037,$144.53M
tt1517451,A Star is Born,2018,136 min,"Drama, Music, Romance",7.6,88,390642,$215.29M
tt9376612,Shang-Chi and the Legend of the Ten Rings,2021,132 min,"Action, Adventure, Fantasy",7.4,71,389051,$224.54M
tt2283362,Jumanji: Willkommen im Dschungel,2017,119 min,"Action, Adventure, Comedy",6.9,58,388411,$404.52M
tt1596343,Fast & Furious Five,2011,130 min,"Action, Crime, Thriller",7.3,66,385829,$209.84M
tt3480822,Black Widow,2021,134 min,"Action, Adventure, Sci-Fi",6.7,67,385709,$183.65M
tt2294449,22 Jump Street,2014,112 min,"Action, Comedy, Crime",7,71,383455,$191.72M
tt0119094,Im Körper des Feindes: Face/Off,1997,138 min,"Action, Crime, Sci-Fi",7.3,82,382486,$112.23M
tt1190080,2012 - Das Ende der Welt,2009,158 min,"Action, Adventure, Sci-Fi",5.8,49,382294,$166.11M
tt0096895,Batman,1989,126 min,"Action, Adventure",7.5,69,382097,$251.19M
tt2582846,Das Schicksal ist ein mieser Verräter,2014,126 min,"Drama, Romance",7.7,69,382093,$124.87M
tt1542344,127 Hours,2010,94 min,"Biography, Drama",7.5,82,381782,$18.34M
tt0120912,Men in Black 2,2002,88 min,"Action, Adventure, Comedy",6.1,49,381186,$190.42M
tt1587310,Maleficent - Die dunkle Fee,2014,97 min,"Adventure, Family, Fantasy",6.9,56,381165,$241.41M
tt2381249,Mission: Impossible - Rogue Nation,2015,131 min,"Action, Adventure, Thriller",7.4,75,378671,$195.04M
tt0454848,Inside Man,2006,129 min,"Crime, Drama, Mystery",7.6,76,378056,$88.51M
tt0455944,The Equalizer,2014,132 min,"Action, Crime, Thriller",7.2,57,377700,$101.53M
tt0118971,Im Auftrag des Teufels,1997,144 min,"Drama, Mystery, Thriller",7.5,60,377687,$60.98M
tt6264654,Free Guy,2021,115 min,"Action, Adventure, Comedy",7.1,62,377664,$121.63M
tt0443543,The Illusionist - Nichts ist wie es scheint,2006,110 min,"Drama, Fantasy, Mystery",7.6,68,376569,$39.87M
tt1632708,Freunde mit gewissen Vorzügen,2011,109 min,"Comedy, Romance",6.5,63,374740,$55.80M
tt0478311,Beim ersten Mal,2007,129 min,"Comedy, Romance",6.9,85,373366,$148.73M
tt0317740,The Italian Job - Jagd auf Millionen,2003,111 min,"Action, Crime, Thriller",7,68,373337,$106.13M
tt0408236,Sweeney Todd: Der teuflische Barbier aus der Fleet Street,2007,116 min,"Drama, Horror, Musical",7.3,83,373011,$52.90M
tt0964517,The Fighter,2010,116 min,"Action, Biography, Drama",7.8,79,372817,$93.62M
tt0230600,The Others,2001,101 min,"Horror, Mystery, Thriller",7.6,74,372062,$96.52M
tt0104431,Kevin - Allein in New York,1992,120 min,"Adventure, Comedy, Crime",6.8,46,370630,$173.59M
tt0111257,Speed,1994,116 min,"Action, Adventure, Thriller",7.3,78,369591,$121.25M
tt0286106,Signs - Zeichen,2002,106 min,"Drama, Mystery, Sci-Fi",6.8,59,368213,$227.97M
tt1409024,Men in Black 3,2012,106 min,"Action, Adventure, Comedy",6.8,58,368213,$179.02M
tt0328107,Mann unter Feuer,2004,146 min,"Action, Crime, Drama",7.7,47,367862,$77.91M
tt0099423,Stirb Langsam 2,1990,124 min,"Action, Thriller",7.1,67,367550,$117.54M
tt1068680,Der Ja-Sager,2008,104 min,"Comedy, Romance",6.8,46,367453,$97.69M
tt0338751,Aviator,2004,170 min,"Biography, Drama",7.5,77,366660,$102.61M
tt1706620,Snowpiercer,2013,126 min,"Action, Drama, Sci-Fi",7.1,84,366494,$4.56M
tt0162661,Sleepy Hollow,1999,105 min,"Fantasy, Horror, Mystery",7.3,65,365960,$101.07M
tt0438488,Terminator: Die Erlösung,2009,115 min,"Action, Adventure, Sci-Fi",6.5,49,365952,$125.32M
tt1453405,Die Monster Uni,2013,104 min,"Animation, Adventure, Comedy",7.2,65,365527,$268.49M
tt1371111,Cloud Atlas,2012,172 min,"Drama, Mystery, Sci-Fi",7.4,55,365172,$27.11M
tt0091042,Ferris macht blau,1986,103 min,Comedy,7.8,61,364223,$70.14M
tt1182345,Moon,2009,97 min,"Drama, Mystery, Sci-Fi",7.8,67,363127,$5.01M
tt0388795,Brokeback Mountain,2005,134 min,"Drama, Romance",7.7,87,362751,$83.04M
tt0357413,Anchorman - Die Legende von Ron Burgundy,2004,94 min,Comedy,7.1,63,362418,$85.29M
tt0317919,Mission: Impossible III,2006,126 min,"Action, Adventure, Thriller",6.9,66,361815,$134.03M
tt0166924,Mulholland Drive,2001,147 min,"Drama, Mystery, Thriller",7.9,86,361571,$7.22M
tt1490017,The Lego Movie,2014,100 min,"Animation, Action, Adventure",7.7,83,361186,$257.76M
tt0343660,50 erste Dates,2004,99 min,"Comedy, Drama, Romance",6.8,48,361169,$120.91M
tt0396269,Die Hochzeits-Crasher,2005,119 min,"Comedy, Romance",7,64,361144,$209.22M
tt6334354,The Suicide Squad,2021,132 min,"Action, Adventure, Comedy",7.2,72,359568,$55.82M
tt1907668,Flight,2012,138 min,"Drama, Thriller",7.3,76,358985,$93.77M
tt0395169,Hotel Ruanda,2004,121 min,"Biography, Drama, History",8.1,79,358746,$23.53M
tt0363163,Der Untergang,2004,156 min,"Biography, Drama, History",8.2,82,358674,$5.51M
tt0081398,Wie ein wilder Stier,1980,129 min,"Biography, Drama, Sport",8.2,89,357872,$23.38M
tt2194499,Alles eine Frage der Zeit,2013,123 min,"Comedy, Drama, Fantasy",7.8,55,357810,$15.32M
tt1065073,Boyhood,2014,165 min,Drama,7.9,100,357449,$25.38M
tt1650062,Super 8,2011,112 min,"Action, Mystery, Sci-Fi",7,72,357054,$127.00M
tt0087843,Es war einmal in Amerika,1984,229 min,"Crime, Drama",8.3,75,355427,$5.32M
tt0298130,Ring,2002,115 min,"Horror, Mystery",7.1,57,355317,$129.13M
